OrderID;OrderDate;CustomerID;Product;Quantity;UnitPrice;Status;Channel
202401199;2024-08-10;60;Laptop Pro;9;€1,826.64;Completed;In-Store
202400171;2024-04-13;74;USB-C Hub;8;€132.91;pending;Phone Order
202400539;2024-04-15;39;Tablet;8;€1,424.24;completed;In-Store
;;;;;;;
202400998;2024-07-24;76;Office Chair;3;€676.49;Completed;In-Store
202400993;2024-05-18;27;Power Bank;14;€408.05;shipped;Phone Order
202400278;2024-04-16;55;Smartphone;-2;€396.12;completed;web
202400077;2024-09-27;50; Desk Lamp ;14;€1,369.54;shipped;In-Store
202400079;2024-08-06;39;Mechanical Keyboard;8;€779.32;completed;mobile
202400129;2024-01-23;52;Smartphone;13;€1,793.31;shipped;web
202400430;2024-07-09;20;Laptop Pro;6;€496.58;completed;In-Store
202400050;2024-07-11;43;Docking Station;11;€1,882.81;shipped;Phone Order
202400345;2024-09-06;22;Mechanical Keyboard;4;€1,350.25;completed;mobile
202400763;2024-01-19;2;Cable Kit;2;€1,482.51;completed;mobile
202401126;2024-10-31;27;Power Bank;9;€1,732.05;Completed;mobile
202400814;2024-05-07;23;Webcam HD;7;€1,531.66;completed;web
202400245;2024-11-22;64;4K Monitor;1;€446.21;completed;web
202400568;2024-05-09;13;Headset;7;€576.43;completed;web
202401114;2024-11-21;42;Wireless Mouse;8;€1,887.00;completed;web
202400906;2024-05-22;27;Office Chair;10;€1,290.95;completed;Phone Order
202400383;2024-11-08;3;Mechanical Keyboard;9;€1,627.41;refunded;web
202400024;2024-12-30;50;Mechanical Keyboard;4;€1,829.01;completed;web
202400529;2024-05-25;57;Headset;10;€840.64;pending;web
202400966;2024-04-20;27;Webcam HD;6;€1,666.73;completed;web
202400059;2024-06-01;66;Power Bank;12;€890.72;pending;Phone Order
202401034;2024-12-21;6;Smartphone;1;€82.60;completed;Phone Order
202400918;2024-01-14;79;Headset;8;€92.14;Completed;web
202400324;2024-01-02;80;Smartphone;10;€996.52;Completed;Phone Order
202400356;2024-02-04;37;4K Monitor;5;€200.16;refunded;mobile
202401015;2024-08-14;64;USB-C Hub;12;€1,296.63;completed;web
202400661;2024-09-28;45;Desk Lamp;13;€625.16;completed;Phone Order
202400293;2024-03-25;58;Cable Kit;9;€646.55;completed;web
202400333;2024-06-12;20;Tablet;7;€1,249.41;completed;In-Store
202401010;2024-02-18;3;Mechanical Keyboard;14;€1,124.03;Completed;mobile
202400537;2024-09-30;77;4K Monitor;4;€1,244.82;pending;mobile
202400114;2024-04-26;70;Tablet;6;€466.52;cancelled;web
202400148;2024-08-15;30;Wireless Mouse;7;€872.41;cancelled;web
202400102;2024-01-10;64;Headset;6;€727.46;pending;web
202400052;2024-09-01;66; Office Chair ;12;€315.31;shipped;web
202400309;2024-06-14;41; Power Bank ;8;€1,086.02;completed;web
202400668;2024-02-08;4;Office Chair;11;€1,013.23;completed;mobile
202400416;2024-12-11;3;USB-C Hub;2;€737.34;pending;web
202400391;2024-09-08;8;Docking Station;8;€1,965.98;completed;In-Store
202400322;2024-09-03;73;Docking Station;6;€1,002.47;pending;web
202400653;2024-04-02;45; Mechanical Keyboard ;12;€1,008.54;SHIPPED;Phone Order
202400241;2024-03-23;45;Cable Kit;2;€1,017.75;Completed;web
202400234;2024-01-30;65;Standing Desk;12;€1,076.30;completed;web
202400055;2024-06-30;50; Laptop Pro ;10;€51.18;completed;Phone Order
202401176;2024-02-10;76;USB-C Hub;5;€1,772.27;pending;mobile
202400199;2024-11-02;45;Cable Kit;3;€394.97;Completed;Phone Order
202400110;2024-11-18;53;Power Bank;5;€1,074.02;completed;web
202400057;2024-08-19;28;Webcam HD;8;€525.78;completed;Phone Order
202400087;2024-07-29;49;Standing Desk;3;€841.42;completed;mobile
202400707;2024-03-18;15;Wireless Mouse;4;€1,394.28;completed;web
202401023;2024-01-04;61; 4K Monitor ;8;€1,741.53;SHIPPED;mobile
202400544;2024-10-20;21; 4K Monitor ;12;€1,623.79;pending;In-Store
202401175;2024-05-02;20;Mechanical Keyboard;4;€1,716.04;refunded;mobile
202400742;2024-02-14;48;Desk Lamp;4;€943.67;completed;mobile
202400915;2024-04-12;2;Mechanical Keyboard;3;€1,143.66;completed;Phone Order
202400874;2024-07-31;73;Laptop Pro;14;€1,591.74;Completed;mobile
202401147;2024-03-22;64;Power Bank;13;€155.71;completed;web
202400658;2024-10-25;53;Mechanical Keyboard;10;€1,963.03;completed;mobile
202401020;2024-04-24;15;Smartphone;3;€1,053.80;completed;web
202400555;2024-04-12;49;Docking Station;13;€1,624.64;Completed;In-Store
202400210;2024-06-19;52;Webcam HD;2;€307.71;completed;web
202400635;2024-10-06;18;Office Chair;14;€334.30;Completed;web
202400631;2024-08-21;45;Desk Lamp;10;€1,368.72;completed;mobile
202400410;2024-10-06;15;Tablet;3;€1,895.85;completed;web
202401032;2024-08-26;64;Tablet;14;€1,955.61;completed;mobile
202400644;2024-05-29;69;Webcam HD;3;€1,355.03;SHIPPED;web
202400466;2024-07-18;50;Wireless Mouse;5;€1,684.23;cancelled;mobile
202400406;2024-11-11;26;Mechanical Keyboard;1;€140.91;completed;mobile
202400310;2024-12-23;25;Desk Lamp;14;€950.16;completed;mobile
202400454;2024-11-26;34;Cable Kit;7;€1,081.61;completed;web
202400209;2024-01-19;62;4K Monitor;8;€1,069.81;Completed;web
202400737;2024-05-22;70;Cable Kit;5;€1,564.81;completed;web
202400244;2024-02-05;76;Mechanical Keyboard;7;€1,505.95;completed;mobile
202400156;2024-02-27;12; 4K Monitor ;1;€325.00;pending;web
202401115;2024-11-03;12;Smartphone;1;€37.77;completed;In-Store
202401043;2024-11-13;42;Tablet;2;€1,866.56;completed;In-Store
202400835;2024-09-19;75;Office Chair;7;€490.51;completed;mobile
202400276;2024-04-14;23;Cable Kit;13;€253.02;completed;In-Store
202400614;2024-11-20;47; Standing Desk ;13;€1,704.57;shipped;In-Store
202400784;2024-01-15;20;Standing Desk;12;€422.90;completed;web
202400382;2024-07-27;20;Cable Kit;3;€1,760.47;shipped;web
202400693;2024-02-23;16; Standing Desk ;1;€462.47;completed;Phone Order
202400989;2024-08-19;5;Headset;11;€1,493.52;completed;web
202400790;2024-05-24;25;Cable Kit;13;€385.40;refunded;web
202400200;2024-07-13;12;Laptop Pro;8;€1,930.25;refunded;In-Store
202400491;2024-03-10;19;Smartphone;5;€402.46;shipped;mobile
202400550;2024-12-05;76;Tablet;13;€1,497.65;Completed;web
202400463;2024-07-25;16;Power Bank;5;€1,159.65;completed;Phone Order
202400731;2024-04-07;2;Power Bank;1;€1,116.61;completed;mobile
202401156;2024-06-28;7;Cable Kit;5;€1,396.12;completed;Phone Order
202400980;2024-06-23;55;Webcam HD;13;€1,556.77;shipped;web
202400935;2024-12-02;71;Smartphone;5;€1,553.90;completed;In-Store
202400462;2024-11-03;43;Power Bank;2;€1,685.62;completed;web
202400546;2024-12-12;36;Desk Lamp;10;€598.75;Completed;mobile
202400297;2024-12-15;55; Laptop Pro ;4;€345.92;shipped;web
202400712;2024-12-15;29;4K Monitor;8;€526.93;completed;In-Store
202400433;2024-04-06;76;Wireless Mouse;7;€1,227.03;pending;mobile
202400260;2024-05-30;50;Standing Desk;4;€1,566.68;pending;mobile
202400434;2024-12-20;39;USB-C Hub;7;€938.50;Pending ;web
202400332;2024-04-25;14;Power Bank;1;€709.38;pending;web
202400495;2024-10-13;22;Power Bank;8;€1,331.61;completed;Phone Order
202400169;2024-02-13;67;Tablet;2;€770.32;completed;Phone Order
202400136;2024-07-21;66;USB-C Hub;5;€1,136.39;completed;web
202400535;2024-05-09;40;Laptop Pro;4;€663.59;SHIPPED;In-Store
202400429;2024-01-04;72;Mechanical Keyboard;10;€979.48;completed;web
202400329;2024-05-11;49;Office Chair;11;€133.15;completed;mobile
;;;;;;;
202400159;2024-06-01;37;Wireless Mouse;1;€1,402.41;pending;web
202400141;2024-05-20;28;Cable Kit;14;€1,718.65;pending;In-Store
202400869;2024-07-04;61; Power Bank ;6;€596.49;SHIPPED;web
202400315;2024-02-13;67;Power Bank;10;€545.49;completed;web
202400175;2024-12-02;31;Smartphone;4;€589.23;completed;web
202401103;2024-04-25;54;Standing Desk;7;€635.48;Pending ;mobile
202400219;2024-03-25;80;Mechanical Keyboard;5;€909.68;completed;Phone Order
202400221;2024-01-21;11;Office Chair;1;€1,441.66;Completed;web
202400266;2024-10-22;28;4K Monitor;12;€1,708.85;completed;web
202400867;2024-05-23;14;Headset;5;€1,343.53;SHIPPED;mobile
202400443;2024-10-11;29;Laptop Pro;1;€943.52;completed;web
202400558;2024-06-12;50;Office Chair;4;€1,223.66;shipped;web
202400185;2024-06-25;67;Standing Desk;7;€279.55;refunded;web
202400552;2024-01-26;70; Power Bank ;7;€708.78;Pending ;mobile
202400946;2024-04-14;14;USB-C Hub;8;€864.28;refunded;web
202400902;2024-01-05;3;USB-C Hub;3;€1,081.02;completed;web
202400164;2024-08-29;39;Mechanical Keyboard;4;€1,620.34;pending;mobile
202400573;2024-04-06;27; Laptop Pro ;6;€1,268.44;completed;In-Store
202400951;2024-05-24;63;Power Bank;12;€1,242.40;Completed;web
202400157;2024-12-17;71;Standing Desk;13;€847.25;completed;web
202400886;2024-11-25;54;Headset;9;€835.51;completed;web
202400507;2024-06-14;68; 4K Monitor ;9;€1,891.21;Completed;Phone Order
202401143;2024-09-27;5;Laptop Pro;2;€1,076.07;shipped;web
202400926;2024-06-17;17;Smartphone;14;€96.02;shipped;Phone Order
202401036;2024-07-13;46; 4K Monitor ;14;€830.68;Completed;web
;;;;;;;
202400291;2024-10-27;14;4K Monitor;8;€737.91;pending;web
202400683;2024-04-18;44;Power Bank;1;€770.69;shipped;mobile
202400999;2024-12-05;32;Tablet;5;€1,270.40;shipped;mobile
202400765;2024-11-26;63;Tablet;14;€316.67;completed;web
202400193;2024-02-19;38;Laptop Pro;10;€1,208.86;completed;web
202400528;2024-06-20;61;Smartphone;12;€715.48;completed;mobile
202400439;2024-12-14;32;Desk Lamp;7;€1,244.27;completed;mobile
202400287;2024-01-12;15;Laptop Pro;11;€216.43;completed;Phone Order
202400428;2024-08-23;18;Laptop Pro;14;€1,655.94;pending;In-Store
202400977;2024-03-16;41;Cable Kit;2;€1,628.15;Completed;web
202400574;2024-05-19;73;Cable Kit;9;€750.59;Completed;mobile
202400533;2024-01-20;16;Headset;8;€1,464.39;pending;web
202400753;2024-12-20;28;Laptop Pro;13;€1,009.72;completed;mobile
202400097;2024-01-15;5;Tablet;11;€753.24;completed;mobile
202401129;2024-10-01;49;Webcam HD;4;€609.42;cancelled;web
202400837;2024-09-25;13;Tablet;10;€163.50;shipped;Phone Order
202400179;2024-07-31;52;4K Monitor;9;€704.32;Completed;web
202400032;2024-10-31;49;Cable Kit;8;€557.84;completed;mobile
202400728;2024-01-29;62; Mechanical Keyboard ;7;€1,771.91;shipped;web
202400873;2024-04-03;46;USB-C Hub;7;€1,506.10;completed;web
202400343;2024-11-29;31;Office Chair;6;€1,163.99;completed;In-Store
202401063;2024-12-19;7;Mechanical Keyboard;6;€525.74;cancelled;web
202400248;2024-11-09;11;Cable Kit;9;€952.67;completed;In-Store
202400328;2024-05-28;8;Webcam HD;8;€569.79;shipped;web
202400708;2024-06-15;1;Tablet;3;€922.60;refunded;Phone Order
202400381;2024-08-22;56;Smartphone;12;€843.23;pending;In-Store
202400089;2024-02-15;79;Docking Station;9;€989.80;pending;mobile
202400619;2024-01-04;10;USB-C Hub;-1;€1,659.46;completed;mobile
202400554;2024-05-28;5;Cable Kit;2;€1,819.18;cancelled;web
202400979;2024-03-19;53;Power Bank;7;€130.27;SHIPPED;web
202400870;2024-10-26;59;Standing Desk;14;€1,140.90;completed;web
202401051;2024-07-19;45;Desk Lamp;12;€18.13;shipped;web
202400320;2024-01-09;16;Laptop Pro;8;€1,472.59;shipped;In-Store
202400482;2024-02-03;79;Wireless Mouse;10;€48.54;completed;mobile
202400630;2024-03-24;49;Standing Desk;12;€1,881.08;shipped;web
202400585;2024-03-05;25;Cable Kit;3;€219.65;completed;Phone Order
202400353;2024-05-28;73;Headset;11;€142.86;refunded;web
202400603;2024-08-12;8; Laptop Pro ;6;€516.74;completed;web
202400615;2024-11-02;43;Standing Desk;5;€1,391.80;completed;mobile
202400359;2024-10-07;58;Tablet;8;€320.62;completed;mobile
202400530;2024-05-26;53;Tablet;7;€1,157.65;shipped;web
202400011;2024-07-18;67;Office Chair;7;€1,157.87;pending;web
202400597;2024-07-17;22; USB-C Hub ;12;€472.38;completed;Phone Order
202400414;2024-12-12;14;Webcam HD;13;€1,315.07;completed;web
202400436;2024-09-11;19;4K Monitor;1;€952.54;completed;In-Store
202400060;2024-07-16;31;Standing Desk;11;€1,270.94;shipped;Phone Order
202400311;2024-10-19;55;Webcam HD;13;€1,592.06;completed;mobile
202400064;2024-02-05;75;Docking Station;8;€1,145.82;pending;Phone Order
202400299;2024-02-17;26;Webcam HD;2;€1,429.89;pending;Phone Order
202400351;2024-03-01;78;4K Monitor;13;€1,207.97;shipped;web
202400717;2024-07-14;28;Cable Kit;13;€477.82;pending;web
202400905;2024-07-08;48;Smartphone;6;€1,299.26;completed;In-Store
202400674;2024-12-08;47;Wireless Mouse;8;€1,472.28;Cancelled;web
202400709;2024-07-08;40;USB-C Hub;13;€368.20;Completed;web
202400368;2024-09-17;57;Headset;12;€1,225.25;shipped;mobile
202400465;2024-09-04;75;Cable Kit;12;€1,264.64;completed;Phone Order
202400807;2024-02-27;30;USB-C Hub;10;€1,628.32;shipped;web
202400592;2024-01-09;66;Tablet;5;€1,320.56;completed;Phone Order
202400362;2024-08-21;77;Mechanical Keyboard;10;€1,906.09;completed;mobile
202400267;2024-11-25;20;Webcam HD;13;€737.98;refunded;web
202400880;2024-08-07;68;Webcam HD;2;€31.79;shipped;web
202401135;2024-05-24;5;Wireless Mouse;4;€21.81;shipped;Phone Order
202401162;2024-03-09;44;Desk Lamp;9;€1,863.21;completed;web
202401190;2024-07-18;5;Smartphone;1;€1,830.29;shipped;web
202400992;2024-08-28;5;Office Chair;14;€157.38;Completed;In-Store
202400576;2024-02-18;51;Office Chair;14;€1,848.67;completed;web
202400755;2024-10-18;12;Docking Station;14;€1,006.24;completed;Phone Order
202401128;2024-05-31;60;Desk Lamp;9;€409.30;completed;web
202400988;2024-02-10;4;Wireless Mouse;5;€465.40;Completed;web
202400271;2024-06-25;57;Office Chair;12;€901.92;cancelled;In-Store
202401068;2024-12-09;4;4K Monitor;2;€564.13;shipped;web
202400084;2024-05-16;20;Headset;10;€520.84;SHIPPED;Phone Order
202400130;2024-07-17;42;Desk Lamp;4;€1,267.82;completed;mobile
202400637;2024-08-02;66;Standing Desk;12;€776.30;shipped;mobile
202400908;2024-09-24;56;Power Bank;8;€789.60;completed;In-Store
202400917;2024-06-03;51; Docking Station ;11;€589.35;shipped;In-Store
202400448;2024-04-14;36;Headset;7;€794.15;completed;In-Store
202400261;2024-05-22;48;Cable Kit;7;€1,736.97;Completed;In-Store
202400756;2024-04-20;59;Office Chair;12;€1,526.61;completed;Phone Order
202401079;2024-04-26;24;Desk Lamp;6;€1,028.93;shipped;web
202400895;2024-04-19;69;Mechanical Keyboard;9;€345.18;completed;Phone Order
202400498;2024-08-20;1;Docking Station;6;€1,339.66;completed;web
202400139;2024-03-26;21;Wireless Mouse;4;€399.37;Completed;mobile
202400942;2024-12-02;45;Laptop Pro;10;€256.85;cancelled;web
202400142;2024-09-23;28;Wireless Mouse;12;€393.36;completed;web
202400559;2024-08-02;65;Headset;5;€1,622.40;completed;In-Store
202400823;2024-05-14;25;Standing Desk;13;€623.22;completed;Phone Order
202400421;2024-02-08;3;USB-C Hub;11;€1,387.33;completed;web
202400140;2024-01-24;31;Laptop Pro;3;€332.43;Completed;web
202400939;2024-06-08;10;Tablet;8;€1,177.59;Pending ;Phone Order
202401113;2024-01-06;40;Standing Desk;4;€1,007.81;cancelled;web
202400225;2024-01-14;39;Webcam HD;3;€1,587.61;completed;mobile
202400334;2024-12-01;40; Power Bank ;-1;€1,459.22;pending;web
202400275;2024-04-09;23;USB-C Hub;-2;€174.52;completed;In-Store
202400290;2024-09-27;37; Cable Kit ;14;€1,924.57;shipped;Phone Order
202400425;2024-09-25;46;Wireless Mouse;5;€513.89;pending;In-Store
202400645;2024-09-26;77;Power Bank;9;€742.45;pending;mobile
202400377;2024-01-24;27;Headset;3;€567.21;completed;In-Store
202400584;2024-06-06;20;Docking Station;3;€167.24;pending;web
202401073;2024-06-05;45; Power Bank ;9;€1,132.50;completed;web
202401067;2024-06-14;11;Cable Kit;9;€1,799.78;refunded;Phone Order
202400768;2024-07-29;80;Mechanical Keyboard;2;€1,218.53;completed;web
202400718;2024-03-01;8;Office Chair;9;€217.38;shipped;web
202400591;2024-07-18;20;Cable Kit;10;€720.52;completed;In-Store
202400468;2024-10-11;3;Standing Desk;1;€22.26;completed;web
202400524;2024-05-26;21;Power Bank;12;€1,233.01;shipped;mobile
202400606;2024-02-09;69;4K Monitor;11;€1,849.66;completed;web
202400997;2024-01-25;72;Smartphone;6;€1,709.65;completed;In-Store
202400651;2024-07-12;17;Power Bank;10;€1,261.62;Pending ;web
202401189;2024-07-20;55;Headset;4;€255.13;shipped;mobile
202400487;2024-05-20;17;Tablet;6;€202.75;refunded;web
202400040;2024-11-01;18;Tablet;14;€247.90;refunded;mobile
202400031;2024-04-15;72;Headset;12;€907.30;completed;mobile
202400243;2024-05-14;15;Standing Desk;2;€1,872.51;shipped;Phone Order
202400672;2024-08-01;61;4K Monitor;10;€1,812.55;Completed;mobile
202400137;2024-06-23;47;Power Bank;10;€1,610.85;Pending ;In-Store
202401148;2024-02-08;74;Docking Station;11;€1,271.86;shipped;In-Store
202400732;2024-04-22;80;Headset;14;€1,614.78;pending;web
202400004;2024-12-04;44;Mechanical Keyboard;8;€1,482.54;shipped;mobile
;;;;;;;
202400618;2024-03-28;34;USB-C Hub;1;€227.31;completed;Phone Order
;;;;;;;
202400810;2024-01-19;9;Power Bank;13;€620.00;cancelled;Phone Order
202401053;2024-11-06;28;Webcam HD;13;€1,173.21;completed;mobile
202400758;2024-02-22;41;Wireless Mouse;-2;€1,742.05;SHIPPED;web
202400480;2024-09-01;68;Cable Kit;12;€1,160.69;completed;web
202400947;2024-07-21;58;Standing Desk;13;€1,611.52;completed;Phone Order
202400695;2024-03-21;45; USB-C Hub ;10;€1,641.73;shipped;mobile
202400813;2024-03-03;61;Docking Station;6;€447.31;completed;web
202400006;2024-10-09;40;Office Chair;7;€733.63;completed;web
202400101;2024-04-21;53;Office Chair;13;€1,533.81;cancelled;mobile
202400850;2024-05-16;27;Headset;6;€1,752.16;pending;mobile
202400520;2024-09-24;64;Power Bank;2;€614.09;completed;mobile
202401059;2024-06-28;72;Docking Station;1;€190.69;completed;web
202400858;2024-01-06;80;USB-C Hub;4;€987.88;Completed;web
202400746;2024-01-06;75; Standing Desk ;10;€1,316.73;shipped;web
202400395;2024-11-29;27; Docking Station ;-1;€1,382.95;shipped;mobile
202400622;2024-10-31;78;Laptop Pro;12;€31.55;completed;mobile
202400228;2024-04-17;47;Smartphone;13;€1,772.58;shipped;mobile
202400846;2024-12-09;31;Desk Lamp;9;€372.52;completed;In-Store
202401033;2024-01-30;62;Cable Kit;4;€277.14;refunded;In-Store
202400655;2024-09-19;78;Tablet;9;€695.64;completed;web
202400399;2024-08-16;61;Laptop Pro;3;€1,520.85;Pending ;web
202400067;2024-07-17;15;Cable Kit;14;€165.62;Pending ;web
202400068;2024-12-24;32;Wireless Mouse;12;€1,010.72;completed;web
202400378;2024-03-12;66; 4K Monitor ;5;€886.24;completed;web
202400212;2024-06-15;52;Wireless Mouse;8;€552.69;pending;web
202400013;2024-08-08;44;Mechanical Keyboard;6;€77.76;Completed;web
202401071;2024-01-10;76;Tablet;3;€1,331.24;pending;Phone Order
202400831;2024-01-01;14;Tablet;10;€1,439.04;completed;web
202400300;2024-09-09;64;Office Chair;-2;€1,953.19;completed;web
202400523;2024-07-11;43;Cable Kit;1;€1,269.36;shipped;web
202400863;2024-06-23;26;Headset;7;€724.43;pending;mobile
202401086;2024-06-28;13;Tablet;8;€730.64;shipped;web
202400827;2024-12-06;2;4K Monitor;4;€1,760.60;cancelled;web
202401180;2024-09-01;75;Docking Station;2;€832.26;cancelled;web
202401149;2024-08-26;7;Cable Kit;6;€1,023.57;completed;mobile
202400363;2024-07-02;62;Docking Station;5;€215.90;Completed;web
202401084;2024-03-04;28;Standing Desk;5;€39.24;shipped;mobile
202400472;2024-07-06;42;Smartphone;3;€1,043.18;completed;web
;;;;;;;
202400582;2024-07-29;57;4K Monitor;12;€521.91;completed;mobile
202400662;2024-04-22;7;Smartphone;12;€1,910.35;completed;mobile
202400274;2024-03-31;48;Office Chair;1;€719.99;completed;mobile
202400527;2024-03-12;47;Standing Desk;2;€1,405.25;completed;mobile
202400238;2024-06-22;10;Tablet;11;€723.24;Completed;web
202400762;2024-01-26;52;Webcam HD;6;€104.11;cancelled;Phone Order
202400003;2024-12-09;7;Smartphone;-2;€824.58;shipped;web
202400007;2024-04-14;67;Wireless Mouse;14;€548.39;refunded;web
202400312;2024-10-18;19;Docking Station;7;€81.11;completed;Phone Order
202401040;2024-06-15;29;Webcam HD;10;€1,321.72;refunded;web
202400364;2024-02-12;22;Cable Kit;14;€354.11;pending;Phone Order
202401101;2024-01-11;49;Docking Station;9;€1,695.83;cancelled;In-Store
202400216;2024-08-13;76;Tablet;10;€689.18;completed;web
202400899;2024-08-26;33;4K Monitor;3;€1,199.82;completed;In-Store
202400028;2024-03-19;40;4K Monitor;5;€995.70;completed;web
202401169;2024-12-13;16;Desk Lamp;13;€1,735.74;cancelled;web
202400875;2024-02-29;65;Wireless Mouse;12;€836.74;completed;mobile
202400671;2024-06-20;31;Headset;5;€1,466.63;completed;In-Store
202400932;2024-02-19;17;Cable Kit;14;€22.22;completed;mobile
202400483;2024-12-08;31;Mechanical Keyboard;1;€1,859.87;cancelled;Phone Order
202400928;2024-03-22;48; 4K Monitor ;12;€1,875.89;pending;web
202400948;2024-07-04;9;Laptop Pro;2;€1,212.37;Completed;web
202400549;2024-12-12;72;Headset;3;€1,351.74;shipped;Phone Order
202400355;2024-05-18;8;Power Bank;1;€1,197.56;refunded;Phone Order
202401061;2024-08-13;14;Smartphone;3;€1,448.73;completed;web
202400424;2024-06-08;33;Webcam HD;9;€1,793.99;Pending ;In-Store
202400257;2024-09-07;79;Wireless Mouse;3;€965.94;Pending ;web
202400292;2024-03-30;73;Webcam HD;8;€1,853.22;pending;In-Store
202400026;2024-08-11;70;Power Bank;4;€56.14;completed;mobile
202400337;2024-09-05;61;Headset;12;€712.61;shipped;Phone Order
202400412;2024-09-05;16;Headset;2;€1,699.06;pending;web
202400048;2024-02-01;57;Mechanical Keyboard;13;€1,393.50;cancelled;web
202400319;2024-10-03;41;Power Bank;12;€1,785.50;completed;mobile
202400107;2024-08-19;27;Mechanical Keyboard;10;€1,939.13;completed;In-Store
202400817;2024-07-28;50;Smartphone;3;€1,194.69;cancelled;web
202400056;2024-04-11;77;Desk Lamp;2;€1,324.78;shipped;web
202400536;2024-06-05;41;Docking Station;8;€254.84;completed;web
202400214;2024-01-12;33;Webcam HD;3;€981.41;completed;mobile
202400121;2024-09-13;63;Laptop Pro;1;€1,984.80;completed;mobile
202401081;2024-12-10;10;Cable Kit;4;€973.96;shipped;mobile
202400431;2024-10-05;26; Standing Desk ;13;€1,289.83;cancelled;mobile
202400534;2024-05-13;6;4K Monitor;3;€76.84;completed;mobile
202400073;2024-12-10;65;Cable Kit;11;€600.49;shipped;web
202400970;2024-05-14;43;Wireless Mouse;10;€355.18;SHIPPED;mobile
202401019;2024-03-29;38; Docking Station ;9;€1,653.35;completed;web
202400632;2024-02-17;5;4K Monitor;9;€1,718.57;pending;mobile
202400964;2024-07-28;25;Standing Desk;9;€1,662.71;completed;Phone Order
202400913;2024-06-22;21;Mechanical Keyboard;5;€987.89;shipped;In-Store
202400803;2024-11-15;62;Webcam HD;9;€1,516.63;cancelled;web
202400567;2024-02-12;61;Desk Lamp;2;€1,522.66;cancelled;Phone Order
202400729;2024-07-17;17;Mechanical Keyboard;12;€1,523.56;completed;Phone Order
202400747;2024-07-23;17;Tablet;5;€654.04;completed;web
